model_name,motion_id,family,trial_id,perturbation,success,fall,slip,impact,recovery_success,resume_success,com_margin_mean,cp_margin_mean,momentum_norm_mean,switch_count
pd_baseline,ks_kick_sequence,explosive_strike,1,fall,False,True,False,2951.12,False,False,0.0,0.0,0.0,0
pd_baseline,ks_kick_sequence,explosive_strike,2,fall,False,True,False,2951.12,False,False,0.0,0.0,0.0,0
pd_baseline,ks_kick_sequence,explosive_strike,3,fall,False,True,False,2951.12,False,False,0.0,0.0,0.0,0
pd_baseline,ks_kick_sequence,explosive_strike,4,fall,False,True,False,2951.12,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick,explosive_strike,0,fall,False,True,False,2087.81,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick,explosive_strike,1,fall,False,True,False,2087.81,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick,explosive_strike,2,fall,False,True,False,2087.81,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick,explosive_strike,3,fall,False,True,False,2087.81,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick,explosive_strike,4,fall,False,True,False,2087.81,False,False,0.0,0.0,0.0,0
pd_baseline,fw_low_squat,stable_stance,0,fall,False,True,False,1212.5,False,False,0.0,0.0,0.0,0
pd_baseline,fw_low_squat,stable_stance,1,fall,False,True,False,1212.5,False,False,0.0,0.0,0.0,0
pd_baseline,fw_low_squat,stable_stance,2,fall,False,True,False,1212.5,False,False,0.0,0.0,0.0,0
pd_baseline,fw_low_squat,stable_stance,3,fall,False,True,False,1212.5,False,False,0.0,0.0,0.0,0
pd_baseline,fw_low_squat,stable_stance,4,fall,False,True,False,1212.5,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-14,stable_stance,0,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-14,stable_stance,1,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-14,stable_stance,2,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-14,stable_stance,3,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-14,stable_stance,4,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-023,stable_stance,0,fall,False,True,False,869.92,False,False,0.0,0.0,0.0,0
pd_baseline,KS-023,stable_stance,1,fall,False,True,False,869.92,False,False,0.0,0.0,0.0,0
pd_baseline,KS-023,stable_stance,2,fall,False,True,False,869.92,False,False,0.0,0.0,0.0,0
pd_baseline,KS-023,stable_stance,3,fall,False,True,False,869.92,False,False,0.0,0.0,0.0,0
pd_baseline,KS-023,stable_stance,4,fall,False,True,False,869.92,False,False,0.0,0.0,0.0,0
pd_baseline,KS-001,stable_stance,0,fall,False,True,False,977.15,False,False,0.0,0.0,0.0,0
pd_baseline,KS-001,stable_stance,1,fall,False,True,False,977.15,False,False,0.0,0.0,0.0,0
pd_baseline,KS-001,stable_stance,2,fall,False,True,False,977.15,False,False,0.0,0.0,0.0,0
pd_baseline,KS-001,stable_stance,3,fall,False,True,False,977.15,False,False,0.0,0.0,0.0,0
pd_baseline,KS-001,stable_stance,4,fall,False,True,False,977.15,False,False,0.0,0.0,0.0,0
pd_baseline,kt_warrior_pose,stable_stance,0,fall,False,True,False,2269.17,False,False,0.0,0.0,0.0,0
pd_baseline,kt_warrior_pose,stable_stance,1,fall,False,True,False,2269.17,False,False,0.0,0.0,0.0,0
pd_baseline,kt_warrior_pose,stable_stance,2,fall,False,True,False,2269.17,False,False,0.0,0.0,0.0,0
pd_baseline,kt_warrior_pose,stable_stance,3,fall,False,True,False,2269.17,False,False,0.0,0.0,0.0,0
pd_baseline,kt_warrior_pose,stable_stance,4,fall,False,True,False,2269.17,False,False,0.0,0.0,0.0,0
pd_baseline,ky_warrior_lunge,stable_stance,0,fall,False,True,False,702.9,False,False,0.0,0.0,0.0,0
pd_baseline,ky_warrior_lunge,stable_stance,1,fall,False,True,False,702.9,False,False,0.0,0.0,0.0,0
pd_baseline,ky_warrior_lunge,stable_stance,2,fall,False,True,False,702.9,False,False,0.0,0.0,0.0,0
pd_baseline,ky_warrior_lunge,stable_stance,3,fall,False,True,False,702.9,False,False,0.0,0.0,0.0,0
pd_baseline,ky_warrior_lunge,stable_stance,4,fall,False,True,False,702.9,False,False,0.0,0.0,0.0,0
pd_baseline,KS-024,stable_stance,0,fall,False,True,False,2005.83,False,False,0.0,0.0,0.0,0
pd_baseline,KS-024,stable_stance,1,fall,False,True,False,2005.83,False,False,0.0,0.0,0.0,0
pd_baseline,KS-024,stable_stance,2,fall,False,True,False,2005.83,False,False,0.0,0.0,0.0,0
pd_baseline,KS-024,stable_stance,3,fall,False,True,False,2005.83,False,False,0.0,0.0,0.0,0
pd_baseline,KS-024,stable_stance,4,fall,False,True,False,2005.83,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-9,stable_stance,0,fall,False,True,False,1019.84,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-9,stable_stance,1,fall,False,True,False,1019.84,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-9,stable_stance,2,fall,False,True,False,1019.84,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-9,stable_stance,3,fall,False,True,False,1019.84,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-9,stable_stance,4,fall,False,True,False,1019.84,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-4,stable_stance,0,fall,False,True,False,4232.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-4,stable_stance,1,fall,False,True,False,4232.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-4,stable_stance,2,fall,False,True,False,4232.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-4,stable_stance,3,fall,False,True,False,4232.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-014-4,stable_stance,4,fall,False,True,False,4232.18,False,False,0.0,0.0,0.0,0
pd_baseline,kt_vadivu_lowseat,stable_stance,0,fall,False,True,False,1288.22,False,False,0.0,0.0,0.0,0
pd_baseline,kt_vadivu_lowseat,stable_stance,1,fall,False,True,False,1288.22,False,False,0.0,0.0,0.0,0
pd_baseline,kt_vadivu_lowseat,stable_stance,2,fall,False,True,False,1288.22,False,False,0.0,0.0,0.0,0
